"Nous avons apprécié notre séjour chez Nadège, en particulier l'emplacement a 5mn du metro, le fait de pouvoir prolonger notre séjour d'une demie journée, et le parking prive gratuit en sous sol pour la voiture.
Sympathique également, le fait de pouvoir faire un expresso après avoir couru dans Paris.
Nous n'avons pas pu rencontrer Nadège (de notre fait, car Nadège était disponible), mais la communication était très facile et a permis de résoudre les questions de logistique auxquelles nous avons fait face.",1,french,
"Appartement tres zen, dans un quartier assez calme et dans une résidence sécurisée avec un très bon accueil.",1,french,
"Accueil sympathique et chaleureux. Appartement très propre, très agréable, bien situé, literie confortable, le parking est aussi un atout non négligeable. Je recommande .",1,french,
"Accueillis par la maman de Nadège, appartement très bien situé, environnement et quartier agréable avec station de métro proche, le parking nous a été très utile.",1,french,
"L'appartement est très bien situé, très propre, on s'y sent bien ! on a eu un super accueil de la part de Nadège! Le parking est vraiment un plus dans ce quartier",1,french,
Séjour agréable,21,french,
"Appartement conforme à la description. J'ai apprécié, outre l'espace dans l'appartement, son emplacement (à proximité des commerces et métro) et son parking gratuit. Bonne expérience",1,french,
"Appartement très propre.
Nadège est très disponible pour s'ajuster aux heures d'arrivée et de départ.
Appartement très bien situé à 20 mn de Chatelet.
Rue très calme à 2 pas de Belleville et de son charme.
Nous étions 2 adultes et 2 enfants, c'est parfait.
Nous reviendrons",1,french,
"Très bien placé ( espace vert, jeux pour enfants, proche métro). Logement très propre, lits fait à notre arrivée !!! Un grand merci à Nadège, mais aussi à Simone et Fatima.",1,french,
"Très bon accueil. Prestations et standing conformes à ce qui est annoncé. Appartement bien situé, proche de la station. Commerces à proximité. Parfait.",1,french,
"Conforme à la description et proches de tout (commerces, restaurants, sites à visiter etc. ). La literie de la chambre est exceptionnelle de confort. Séjour trés apprécié. Nous recommandons cet appartement !",1,french,
Appartement dans une résidence particulièrement calme. Nadège est très réactive. Elle se rend disponible et est pleine de bons conseils. Je recommande!,1,french,
"Super adresse !
Le logement est situé dans une résidence calme et proche du métro. Idéal pour visiter la capitale. La place de parking dans la résidence est un vrai plus! Rien a dire sur la propreté, nous avons été très satisfaits.  
L'hôte est très réactive et à l'écoute. Il en est de même pour la personne qui nous a accueilli. Nous avons passé un excellent séjour chez Nadège.  
Je recommande cette adresse ! ",1,french,
"Ambiance zen chez Nadege il ne manque rien. Appartement calme, station de métro proche idéal avec nos 2 enfants.",1,french,
"Appartement conforme à la description, très bien situé, la place de parc est un plus. Calme la nuit sauf le dernier soir des voisins ont fait la fête jusqu’à 5h30 du matin, difficile quand on a 2 enfants.",1,french,
"Appartement très bien situé, avec parking sécurisé. très chaleureux, nous avons passé un superbe week-end ! Merci Nadège !",1,french,
"Nous avons beaucoup aimé notre séjour. Le studio est vraiment très près du métro Tolbiac et très bien situé dans le 13 e.  Martin n'était pas disponible pour notre arrivée mais sa copine Estelle nous a très bien accueillis avec beaucoup de gentilessse même si malheureusement nous étions un peu en retard. Martin a toujours répondu très rapidement à nos émails,",1,french,
"Studio idéalement situé géographiquement.
Accueil trés cordial .",1,french,
Logement propre et trafic pratique.,1,french,
"Bonne première location grace a air bnb , appartement conforme a nos attentes, calme et bien situé",1,french,
"Martin et sa compagne sont très accueillant et gentil. 
Appartement sympathique mais vraiment très petit",1,french,
"Très bon séjour sans ce studio bien emmenagé et bien situé. La piece est agréable, et le quartier bien pratique. Martin et Estelle sont arrangeants et sympathique!",1,french,
"Parfait ! Appartement conforme a nos attentes, calme et bien situé.
Hôte très sympathique et accueillant .",1,french,
Accueil chaleureux. Instructions précises et claires. Quartier sympa. Seul problème faire monter les bagages par les escaliers au 4ème.,1,french,
"Superbe :) Appartement conforme a nos attentes, calme et bien situé. Estelle très sympathique et accueillante .
Nous sommes super content de notre séjour à la (URL HIDDEN) Christelle",1,french,
"Super appart propre et equipé ,bien localisé,pret du métro.bonne expérience sur le site .nous avons été reçu par une ami de martin ,toujours dispo en cas de question ..",1,french,
"Appartement bien situé et conforme à la description 
Super accueil également",1,french,
"Appartement propre et bien équipé.  Bien situé. Très bon contact avec la personne qui remet les clés.  Nous avons signalé au propriétaire qu'il manque 2 lattes au BZ, ce qui rend le couchage inconfortable, donc à vérifier si vous venez à 4. ",1,french,
"On a bien passé nos séjours à paris, l'appartement se situe dans un quartier òu il y a tous les supermarchés et les arrêts de transport en commun. Vraiment pratique",1,french,
"Appartement très bien situé, petit mais fonctionnel.",1,french,
"Très bon accueil de la part de Candice. Appartement fonctionnel, très bien situé en plein coeur du 13e. Proche de tout (restaurant, fast-food, supérette, métro et bus). Je le recommande vivement pour un couple ou alors une famille avec 1 enfant.",1,french,
Studio  agréable dans un quartier tranquille avec toutes les commodités et bien desservi pour découvrir Paris. Bon rapport qualité-prix.,1,french,
"Appartement parfait pour 2 personnes. Très propre et au calme.
Excellente situation (métro, commerces).
Séjour impeccable.",1,french,
"Appartement parfaitement fonctionnel qui donne sur l'arrière du bâtiment et est donc très calme.  Emplacement parfait à 50m de la ligne 7 du métro qui déssert directement le Quartier Latin, l'île de la Cité, le Louvre, l'Opéra, les Galeries Lafayette,... Merci Martin.",1,french,
"Studio très bien situé, à quelques mètres du métro 7 et à moins de 10 minutes à pied du métro 14. Quartier avec de nombreux commerces de proximité (boulangerie, monoprix, carrefour6city, fast-food...), très pratique pour faire quelques courses. A proximité de nombreux restaurants. Nous avons apprécié l'accueil réservé par Aryane à notre arrivée. Le studio était totalement conforme à la description avec une grande pièce à vivre donnant sur une cour intérieure et une petite salle de bain / wc . Nous avons logé 3 nuits avec nos deux enfants de 8 et 10 ans.",1,french,
"Logement idéal pour séjour de courte et moyenne durée , jusqu’ à 4 personnes sans aucun probleme. 
Très bien localisé pour une découverte touristique de Paris",1,french,
C est super et la location est toop,1,french,
"Accueil tres sympa
Logement propre et très bien situé. 
Très bon plan",1,french,
"Petit appart parfait pour 3 personnes, propre, calme, sdb et cuisine neuve, bien situé (commerce, boulangerie et métro très proche). Je le recommande.",1,french,
