Mathilde est três sympa. Elle a offre une bottelé de vin. Le appartement est organisé et propre. Le quartier est asiatique. Merci.,1,french,fr-en,Mathilde is três nice. She offers a bottelé of wine. The apartment is organized and clean. The neighborhood is asian. Thank you.
tres bien sejour chez Mathilde! je recommanderais!,1,french,fr-en,very good stay at Mathilde! I would recommend!
Appartement propre et sympa situé proche du métro. Hôte très agréable et disponible .,1,french,fr-en,"Apartment clean and nice, located close to the metro. Host very nice and available ."
"Appartement pratique avec des BDs de qualité dans un des meilleurs quartiers de Paris, que demander de plus ?",1,french,fr-en,"Apartment with BDs quality in one of the best districts of Paris, what more to ask ?"
"Ma cousine et moi sommes restés une semaine. Le cartier est sympa il y a de tt à proximité et marche. On s'y repère aisément.
Le petit appartement à sont charme et on sent qu'on a notre propre intimité !
Mathilde était disponible durant notre séjour. ",1,french,fr-en,"My cousin and I stayed a week. The cartier is nice, there's a tt close to and walking. We mark easily.
The small apartment is charming and we feel that we have our own privacy !
Mathilde was available during our stay. "
"Nous n'avons pas vu Mathilde mais avons trouvé un kdo de bienvenue en arrivant chez elle. Son appartement est lumineux et idéalement placé pour Montmartre, Buttes Chaumont, Canal St Martin  La Villette Père (Website hidden by Airbnb) bibliothèque est un ravissement pour les lecteurs . le matelas de son canapé est top !",1,french,fr-en,"We have not seen Matilda but have found a kdo welcome when arriving home. His apartment is bright and conveniently placed for Montmartre, Buttes Chaumont, Canal St Martin-La Villette Father (Website hidden by Airbnb) library is a delight for the readers . the mattress of the sofa is top !"
"Mathilde nous a très bien expliqué tous les détails nécessaires pour notre arrivée à l'appartement. Elle était très flexible sur les heures de départ/arrivée, facilement joignable et soucieuse du bon déroulement de notre séjour. Merci pour tout Mathilde!",1,french,fr-en,"Mathilde has very well explained all the necessary details for our arrival at the apartment. She was very flexible on departure/arrival times, easily reachable and concerned about the proper conduct of our stay. Thanks for all Mathilde!"
"Merci à Mathilde et à sa soeur,elles sont très accueillantes.L’appartement n’est pas grand,mais il y a tout ce qu’il faut.Je recommanderais!",1,french,fr-en,"Thank you to Matilda and her sister,they are very welcoming.The apartment is not large,but there is everything you need.I would recommend!"
L appartement d Anthony est super ! On se sent comme chez soi ! Tres tres bien équipé très propre tres bien placé ! Parfait pour un couple !,1,french,fr-en,"The apartment of Anthony is great ! It feels like home ! Very very well equipped, very clean, very well placed ! Perfect for a couple !"
"L'appartement est très chouette et tel que décrit sur le site. Il est très propre et bien équipé. Anthony a répondu rapidement à chacune de mes questions. L' appartement est sur cour et donc calme. Seul petit bémol: on entend les voisins monter et descendre les escaliers. mais c'est souvent le cas dans les appartements parisiens.
Le quartier est très sympa, desservi par deux lignes de métro. beaucoup de commerces, restos, etc...
",1,french,fr-en,"The apartment is very nice and as described on the site. It is very clean and well equipped. Anthony responded quickly to each of my questions. L' apartment is on the courtyard and therefore quiet. Only small problem: we hear the neighbors going up and down stairs. but it is often the case in parisian apartments.
The neighborhood is very nice, served by two metro lines. a lot of shops, restaurants, etc...
"
"Excellente adresse ! Très propre, très calme et propriétaire sérieux et efficace; nous sommes très contents.
",1,french,fr-en,"Excellent address ! Very clean, very quiet and the owner is serious and effective; we are very happy with it.
"
Un séjour sans mauvaises surprises. Un logement fidèle a la description qui en faite sur l'annonce. Anthony prépare son logement avec soin et a pris le temps de m'accueillir comme il se devait. Je compte réserver son logement pour de nouveaux séjours ;-),1,french,fr-en,A stay without any unpleasant surprises. A home faithful to the description made on the ad. Anthony prepares its housing with care and took the time to welcome me as it supposed to. I intend to book the slot for new stays ;-)
"Une fois de plus parfait côté appartement. Anthony est super arrangeant en plus, on agit en bonne intelligence, on communique et tout se passe bien. Je vais de nouveau réserver l'appartement prochainement.",1,french,fr-en,"Once again a perfect side apartment. Anthony was super accommodating in addition, there is good intelligence, we share it and all goes well. I'm going to re-book the apartment soon."
"Parfait comme d'habitude.
Merci Anthony une fois de plus.",1,french,fr-en,"Perfect as usual.
Thank you Anthony once again."
"Parfait, très heureux du séjour une fois de plus. Le bien d'Anthony est à louer sans hésiter.",1,french,fr-en,"Perfect, very happy with the stay once again. Well Anthony is to rent it without hesitation."
L'appartement était comme d'habitude impeccable. Je loue l'appartement régulièrement et c'est toujours le même niveau de prestation. Anthony est de plus hyper arrangeant et disponible. On agit en bonne intelligence tous les 2 et l'entente est parfaite pour simplifier au mieux les échanges de clés notamment.,1,french,fr-en,"The apartment was as usual impeccable. I rent the apartment regularly and it is always the same level of service. Anthony is hyper accommodating, and available. It is in good intelligence all the 2, and the agreement is perfect in order to simplify at best the key exchange including."
"Le 18eme est un quartier vivant et agréable. L'appartement Antony est bien situé à proximité du métro, et bien équipées très propre. Son exposition sur cour, fait qu'il est peu lumineux.
Nous n'avons pas rencontré Antony, mais il a répondu à toutes nos questions rapidement",1,french,fr-en,"The 18th is a vibrant and enjoyable. The apartment Antony is located close to the metro, and well-equipped and very clean. Her exposure on court, the fact that it is a little bright.
We have not met Antony, but he answered all of our questions quickly"
"Anthony est très disponible. Le logement est dans un quartier sympa, à 2 pas de Montmartre. L'appartement bien équipé, propre, lit confortable.
On a passé un agréable week-end à Paris
Merci",1,french,fr-en,"Anthony is very available. The apartment is in a great neighbourhood, 2 steps from Montmartre. The apartment well equipped, clean, comfortable bed.
We spent a nice weekend in Paris
Thank you"
