Nous sommes resté dans l’appartement d’Ariane 3 nuits et c’était parfait. L’appartement correspond exactement aux photos. Il est très bien situé avec plusieurs stations de métro autour donc super pratique pour se déplacer dans Paris. Ariane a été très rapide dans ses réponses à toutes nos questions. Nous recommandons son appartement sans problème. Merci pour tout Ariane et bonne continuation sur AirBnB. Stephane,1,french,
"L'appartement d'Ariane est cosy, très central et cependant au calme. Ariane a été arrangeante sur mes horaires d'arrivée et de départ ce qui a beaucoup facilité mon voyage. De plus la communication a été très facile (Ariane est super réactive sur les messages). Je reviendrai.",1,french,
"Accueil à la hauteur de mes espérances, Greg est un hôte avenant et qui plus est sympathique. Idéalement situé, l'appartement offre un point de chute idéal pour visiter Paris. Ce dernier est très agréablement aménagé et décoré avec gout à la fois moderne et épuré avec un petit plus pour le charme luxuriant du jardinet fort agréable pour les petits déjeuners ensoleillés. ",1,french,
"merci beaucoup gregory super appartement gros coup de cœu (Website hidden by Airbnb) commerce ,  marche, station de metro a cote   pour les taxis 5 minutes de marche pour allé a bastille    simplement pensé a mettre des documents en Français  car  les gens de  regions francaise viennent aussi et ne connaissent pas pari (Website hidden by Airbnb) pour une premiere  experience merci a airbnb (malgrés les controls peut etre trop rigoureux) et gregory  que j ai hate de voir sur la region paca      merci  eric et sa famille",1,french,
"Nous tenons à remercier Gregory pour son amabilité et sa courtoisie. Nous avons été très touchés par son acceuil chalheureux et sa générosité.
Nous avons aimé aussi l'appartement, son style très cosy et ses comodités. On adorait y prendre le ptit déj (on prenait vraiment notre temps). Nous avons aussi apprécié la proximité des commerces (boulangerie, supermarché en face,..).
Nous aimerions avoir Gregory comme hote la prochaine fois que nous serons à Paris, cette fois en été inchallah. ",1,french,
"Merci Grégory pour cet accueil tu as appartement superbe et agréable j'hésiterais pas a revenir vers toi pour un prochain séjour!!! Merci
Nico",1,french,
"Magnifique appartement , très bien situé, fonctionnel, cosy, équipé, décoré avec goût ! Nous avons passé un bon week end et nous reviendrons c'est certain ! Gregory est Tres agréable, disponible et efficace ! Au plaisir ;-)",1,french,
"Que dire de Gregory , Tout simplement un Hote de Qualité, Disponible, Attentionné avec une Bouteille de bienvenue à l'arrivée.
Superbe appartement Propre et décoré avec goût. 
L'espace extérieur et fort agréable, une sensation de campagne au coeur de Paris sans un bruit.
Le Quartier est fort agréable, et l'appartement et situé idéalement dans Paris.
Une Chose est sûre vous pouvez vous rendre chez Gregory les yeux fermés. 
Nous reviendrons...",1,french,
"Appartement très bien décoré et de goût avec une petite terrasse très agréable. Hôte très à l'écoute et très attentionné.
À recommander sans aucune hésitation ",1,french,
"Ravissant appartement idéalement situé, avec tous les équipements dont on pourrait avoir besoin, avec même un petit patio extérieur.. je ne peux que vivement recommander!",1,french,
"Cet appartement est parfait, dès notre arrivée nous avons été accueillis avec beaucoup d'attention: prise en main des lieux, bonnes adresses du quartier, etc... 
Le Monop en face est ouvert jusqu'à 22h donc parfait pour les courses!
L'appartement est très bien équipé: station Bose, lumières à variateur, douche immense...
Il manque juste un WC séparé pour atteindre la perfection!",1,french,
"Absolument parfait. Situation idéale à 2 pas du métro Franklin Roosevelt, un supermarché juste à côté, le Monoprix des Champs à 3 minutes à pied. L'impasse est ultra-calme, et l'appartement totalement silencieux.
Beaux parquets, lit très confortable, du caractère et de la classe. ",1,french,
Appartement très agréable au calme et très bien placé. Propriétaire efficace pour le Check in et out.,1,french,
Appartement très agréable et clame. Situé parfaitement à coté des Champs Elysées.,1,french,
"L'appartement est beau, bien pratique, bien meublé et très bien situé. Frederic est un hôte très gentil, disponible et très bel homme. ",1,french,
"Très bon emplacement pour le 8eme arrondissement (restaurant, shopping, métro, taxi...). Appartement calme sauf le samedi soir.  Très peu pratique pour plus de 2 personnes, le canapé lit étant très ancien et vétuste pour un couchage additionnelle. ",1,french,
"Bon emplacement.
Appartement sympa mais quelques points a revoir.",1,french,
Tout s'est bien passé,8,french,
Perfect location .,1,french,
"J'ai profité du studio de Catherine lors d'un week-end à Paris avec mon amie. Mes motivations principales pour le choix du lieu étaient premièrement le quartier : Le 5ème arrondissement et les abords de la rue Monge sont un lieu très agréable à vivre, notamment grâce aux commerces et cafés environnants. Et deuxièmement l'envie de louer un appartement complet.
Le studio correspond aux photos publiées sur l'annonce. Doté d'une chambre, d'une salle de bain et d'une 'kitchenette'. La salle de bain est spacieuse. Le lit confortable pour un couple. Et l’environnement est calme.

Je n'ai pas rencontré Catherine. Nous nous sommes organisés par échange de message sans problème. De plus, Catherine nous a permis de laisser nos affaires dans le studio jusqu'à notre départ en fin d'après-midi, ce qui était très pratique.

Une petite note à propos du Wi-Fi : Comme dans de nombreux hôtels, il nécessite une inscription sur le formulaire d'une page web une fois la connexion Wi-Fi établie. Sur les trois jours où j'étais présent, j'ai eu quelques problèmes d'accès un jour. Pour notre statut de touriste, rien d'embêtant. Toutefois pour quelqu'un qui nécessite une connexion stable - pour des raisons professionnelles par exemple - cela peut poser problème.

En définitive, je conseille ce studio tranquille à quiconque désirant passer un agréable moment, seul ou en couple, dans cette ville magique qu'est Paris. L'offre culturelle y est illimitée, et les amateurs de bon restaurants sauront trouver leur bonheur.",1,french,
"Location excellente – à deux minutes du métro Monge dans le 5e.  Un nombre de restaurants, magasins, etc tout proche et près du Quartier Latin.  Le studio est propre, bien agencé avec un vrai lit! La salle de bains est aussi bien aménagée avec baignoire/ douche, lavabo et toilette. Coin cuisine petit mais le repas gastronomique à préparer ne fait pas partie des besoins quand on ne reste que quelques jours!  Le tout compact mais assez spacieux.
Plusieurs stations Vélib’ dans le quartier (un juste en face du Métro).  
N’allez pas dans un des cafés de la Place de la Contrescarpe.  Monstrueusement cher pour peu d’ambiance!  Il y a beaucoup d’autres endroits…… Flânez dans les rues aux alentours et vous trouverez bars, restaurants à bien meilleur prix!
Nous reviendrons si besoin d’hébergement à Paris!
",1,french,
"Le studio est vraiment tres confortable et tres bien situe, a moins de 3 minutes de marche d'une station de metro. C'est tres propre et tout le materiel marche bien. Le quartier est aussi tres accueillant, calme le soir. Je suis tres reconnaissante a Catherine pour m'avoir accueillie et je vais donner son adresse a tous mes amis qui voudront visiter Paris. Avant j'avais l'habitude de reserver une chambre d'hotel, mais maintenant c'est fini! Merci Catherine!



",1,french,
"Nous avons adoré ce studio et surtout le quartier d'où presque toutes les curiosités de la ville sont accessibles à pied. On s'est senti comme chez nous, dans ce studio il y a tout ce qu'il faut. On peut faire du jogging le matin au Jardin des plantes, acheter tout ce qu'il faut dans le supermarché à coté, prendre le métro à deux pas. Le studio est idéal pour une ou deux personnes (mais pas plus à mon avis). On a eu juste une petite difficulté avec Internet - il a déconnecté  quelques fois et était parfois lent. Par contre si on revient à Paris - on va s'y installer encore.",1,french,
"Accueil très chaleureux, organisation facile, description bien conforme. Studio charmant, propre, pratique. Moi j'adore ce quartier. 
Juste une petite question de wifi paresseux soulevée parfois dans de précédents commentaires, Catherine nous a dit qu'elle s'en occupait. Merci !",1,french,
"Merci, madame, pour ces 4 jours parisiens. L'appartement était tout à fait convenable pour une courte période. Merci également pour la bouteille de vin qui nous attendait après un dur voyage. Ce quartier est très agréable, le jardin des plantes magnifique en cette saison. Merci aussi pour internet qui fonctionne très bien.
Une petite suggestion: à défaut d'un ascenseur un peu difficile à réaliser, ce serait bien que vous investissiez dans un grille pain pour le petit déjeuner.
Cordialement.",1,french,
"Nous avons apprécié tout particulièrement le sens de l'accueil de Catherine et sa confiance à l'égard de ses hôtes, sa très large souplesse quant aux heures d'arrivée et de départ et sa grande réactivité. L' emplacement du studio est idéal, dans un arrondissement très agréable, au calme tout en étant à deux pas des endroits les plus touristiques de la capitale. Ce serait encore mieux toutefois si Catherine en améliorait l'équipement et la connection internet. Cette dernière remarque ne nous empêche pas de recommander sans réserve cette adresse.",1,french,
"Très bel appartement bien situé pour visiter Paris, la SDB est vraiment agréable tout comme la pièce de vie. Un petit bémol sur la taille du lit qui ne correspond pas à un lit deux  personnes ! La connexion internet est au top! ",1,french,
"Nous avons passé un très beau séjour dans ce studio. Notre arrivée au logement s'est fait très facilement et rapidement. Le logement est bien situé, près d'un métro, donc tout est accessible. Merci beaucoup!",1,french,
"Best value for money ever, for all of you non French people! Le rapport qualité-prix est on ne peut mieux, excellent, et notamment pour le 5e arrondissement, que je connais bien et où je loue depuis 13 ans pour mes vacances annuelles à Paris. Il est évident que je retournerai chez Catherine à la première occasion. Dommage que nous ne rencontrions pas notre très aimable hôtesse. Tous les produits de base sont présents et de qualité autant dans la salle de bains que dans la cuisine. Une seule chose à améliorer : mettre des stores ou des rideaux bien occultants afin de favoriser le sommeil.
Excellent séjour!",1,french,
"Tout était parfait. Merci beaucoup 
",1,french,
"L'appartement est clair, lumineux, propre, confortable et accueillant. Il dispose de tout le nécessaire pour passer un agréable séjour à Paris. Le quartier est calme et fort agréable. Il est très bien situé près des commerces et des transports en communs.",1,french,
"Appartement correspondant à l'annonce, proche du métro pour une visite facile de Paris 
Très bien pour un court séjour ",1,french,
"L'appartement est conforme aux photos et à la description. Très propre, très bien placé et super fonctionnel. Seul petit bémol, le lit n'est vraiment pas large.",1,french,
Ottima location,1,french,
"Studio bien situé, propre et pratique pour quelques jours sur Paris. Tout est à notre disposition. Seul petit point négatif, il n’y a pas de volet... (juste un rideau pas totalement opaque) ",1,french,
"Pas d'accueil de l'hôte 
Pas de télévision
Un lit en 120
Localisation super très bien desservie
Très propre",1,french,
"Béatrice est une hôte très accueillante qui prend le temps de vous faire sentir comme chez vous.
Son univers est lumineux et les prestations annexes représentent une valeur ajoutée certaine !
Le quartier est vivant, cosmopolite et très agréable avec le canal de l'Ourq situé à 2 pas !
On a passé un excellent moment chez Béatrice. On reviendra !
",1,french,
"A big thank you to Beatrice for a very warm welcome. Her place is gorgeous. Sunsets over the Sacre Coeur have this je ne sais quoi. anytime. 

Merci beaucoup Beatrice pour ton accueil chaleureux, chez toi. J'ai adore mon séjour dans ton bel appartement. Le quartier est également très sympa, les canaux, a visiter nonchalamment ... Stalingrad est vraiment bien connecte vers les 4 points cardinaux de Paris. A bientôt",1,french,
Nicolas est un hôte très attentionné. Nous avons beaucoup apprécié sa gentillesse et ses nombreuses offres afin de nous rendre à l'aise avec le quartier et l'appartement. Son logement est très coquet et confortable et nous avons eu accès à beaucoup de commodité.,1,french,
"Nicolas est un hôte très gentil, qui nous a donné des recommandations concernant la meilleure boulangerie du quartier! L’appartement est parfait pour un séjour à Paris, calme et joli comme sur les photos, vraiment seulement deux minutes de la station Métro Jules Joffrin, du supermarché et d’autres magasins et cinq minutes de Sacré Cœur. Absolument recommandable! A bientôt, Nicolas =)",1,french,
