Mathilde est três sympa. Elle a offre une bottelé de vin. Le appartement est organisé et propre. Le quartier est asiatique. Merci.,1,french,
tres bien sejour chez Mathilde! je recommanderais!,1,french,
Appartement propre et sympa situé proche du métro. Hôte très agréable et disponible .,1,french,
"Appartement pratique avec des BDs de qualité dans un des meilleurs quartiers de Paris, que demander de plus ?",1,french,
"Ma cousine et moi sommes restés une semaine. Le cartier est sympa il y a de tt à proximité et marche. On s'y repère aisément.
Le petit appartement à sont charme et on sent qu'on a notre propre intimité !
Mathilde était disponible durant notre séjour. ",1,french,
"Nous n'avons pas vu Mathilde mais avons trouvé un kdo de bienvenue en arrivant chez elle. Son appartement est lumineux et idéalement placé pour Montmartre, Buttes Chaumont, Canal St Martin  La Villette Père (Website hidden by Airbnb) bibliothèque est un ravissement pour les lecteurs . le matelas de son canapé est top !",1,french,
"Mathilde nous a très bien expliqué tous les détails nécessaires pour notre arrivée à l'appartement. Elle était très flexible sur les heures de départ/arrivée, facilement joignable et soucieuse du bon déroulement de notre séjour. Merci pour tout Mathilde!",1,french,
"Merci à Mathilde et à sa soeur,elles sont très accueillantes.L’appartement n’est pas grand,mais il y a tout ce qu’il faut.Je recommanderais!",1,french,
L appartement d Anthony est super ! On se sent comme chez soi ! Tres tres bien équipé très propre tres bien placé ! Parfait pour un couple !,1,french,
"L'appartement est très chouette et tel que décrit sur le site. Il est très propre et bien équipé. Anthony a répondu rapidement à chacune de mes questions. L' appartement est sur cour et donc calme. Seul petit bémol: on entend les voisins monter et descendre les escaliers. mais c'est souvent le cas dans les appartements parisiens.
Le quartier est très sympa, desservi par deux lignes de métro. beaucoup de commerces, restos, etc...
",1,french,
"Excellente adresse ! Très propre, très calme et propriétaire sérieux et efficace; nous sommes très contents.
",1,french,
Un séjour sans mauvaises surprises. Un logement fidèle a la description qui en faite sur l'annonce. Anthony prépare son logement avec soin et a pris le temps de m'accueillir comme il se devait. Je compte réserver son logement pour de nouveaux séjours ;-),1,french,
"Une fois de plus parfait côté appartement. Anthony est super arrangeant en plus, on agit en bonne intelligence, on communique et tout se passe bien. Je vais de nouveau réserver l'appartement prochainement.",1,french,
"Parfait comme d'habitude.
Merci Anthony une fois de plus.",1,french,
"Parfait, très heureux du séjour une fois de plus. Le bien d'Anthony est à louer sans hésiter.",1,french,
L'appartement était comme d'habitude impeccable. Je loue l'appartement régulièrement et c'est toujours le même niveau de prestation. Anthony est de plus hyper arrangeant et disponible. On agit en bonne intelligence tous les 2 et l'entente est parfaite pour simplifier au mieux les échanges de clés notamment.,1,french,
"Le 18eme est un quartier vivant et agréable. L'appartement Antony est bien situé à proximité du métro, et bien équipées très propre. Son exposition sur cour, fait qu'il est peu lumineux.
Nous n'avons pas rencontré Antony, mais il a répondu à toutes nos questions rapidement",1,french,
"Anthony est très disponible. Le logement est dans un quartier sympa, à 2 pas de Montmartre. L'appartement bien équipé, propre, lit confortable.
On a passé un agréable week-end à Paris
Merci",1,french,
"Excellent séjour chez Anthony. Il est très gentil et toujours disponible pour répondre des questions. L'appartement est parfait, très bien equipé, propre, comfortable est très bien situé, près du metro. Le quartier est très agrèable, il y a beaucoup de magasins, bars et restaurants.
 Logement 100% recommandable. Merci beaucoup Anthony!! ",1,french,
"L'appartement d'Anthony est très bien place dans un quartier calme et proche de nombreux restaurants, bars sympas ainsi que du métro.
Très propre, fonctionnel et charmant, on se sent chez soi.
",1,french,
"Nous avons réservé l'appartement pour de la famille de passage.
Les prestations proposées sont de qualité, et Anthony a très bien organisé l'accueil. 
Cet appartement est très agréable, bien agencé et situé à proximité de toutes les comodités: que ce soit pour prendre un verre, faire quelques courses, ou manger sur place ou à emporter.
Même le trajet pour revenir se changer après avoir été surpris par une bonne averse sur les Champs Élysées a pris moins d'une demi-heure!
Nous le louerons à nouveau avec grand plaisir.",1,french,
"Excellent séjour dans ce petit appartement comfortable aménagé avec beaucoup de gout, d'une propreté impeccable, calme, quartier très agréable, pratique car très bien desservi par les transports en commun. Tout était parfaitement organisé pour l'accès au logement et Anthony est resté très disponible tout au long du séjour. Je recommande!",1,french,
"Appartement en tous points conforme a l'annonce, très bien situé, très propre. J'y retournerai !
A noter : Appartement qui est resté frais en pleine canicule.",1,french,
"Notre séjour dans ce petit appartement Parisien bien agencé et propre s'est bien (Website hidden by Airbnb) copropriété est calme ,située près des commerces et restaurants.Anthony est sympathique,nous vous le recommandons",1,french,
"L'appartement correspond bien aux photos, il est propre, joliment décoré et très bien placé. Le quartier est à la fois calme et proche de nombreux bars et restaurants, très bien desservi par les transports. 
Anthony nous a fourni des informations très claires et détaillées sur l'appartement, tout était très bien organisé.
Le séjour chez Anthony a été excellent.",1,french,
Appartement conforme à la description. Séjour agréable. Anthony est un hôte à l'écoute et très arrangeant. Merci!,1,french,
"Propre, spacieux, fonctionnel, le logement d'Anthony est surtout particulièrement bien équipé, ce qui facilite le séjour : sèche-cheveux, lave-linge, lave-vaisselle, table & fer à repasser, etc.
Le quartier est top, le voisinage discret. À recommander !",1,french,
Ce logement est idéalement situé à deux pas du côté touristique de Montmartre mais en même temps au calme parmi les habitants de la butte,1,french,
"Appartement très propre, très agréable avec une vraie chambre ! Anthony très prévenant, je reviendrais avec plaisir",1,french,
"Nous avons adoré notre séjour dans l’appartement d’Anthony. Tout est impeccablement propre et à l’ordre, c’est décoré avec goût et les équipements sont confortables. De plus, Anthony a été pro-actif et nous a donné toutes les infos bien à l’avance. Il s’est assuré que tout se passait bien pour nous tout en restant discret. Une adresse à retenir pour un prochain séjour à Paris!",1,french,
"Bien que nous n'ayons pas pu rencontrer Anthony, il a été un hôte très à l’écoute et réactif.
Son appartement est propre, calme et très bien situé.",1,french,
"L’appartement d’Anthony est très agréable, très joliment décoré et idéalement situé, proche des commerces et de Montmartre. Il est équipé de tout ce dont vous avez besoin pour passer un séjour confortable! De plus, Anthony est très disponible et réactif pour répondre à vos questions. Je recommande!",1,french,
"Le logement est conforme à la description. Appartement charmant, décoré avec goût, confortable et d’une propreté irréprochable. Idéalement situé. Très bon séjour. Je recommande sans hésiter.",1,french,
"Hôte disponible et attentionné
Appartement très propre
Déco chaleureuse
A proximité des commerces et transports dans un quartier vivant et sympathique",1,french,
appartement en parfait état et proche des commodités.,1,french,
"Appartement agréable et très bien situé. en plein Montmartre à deux pas de la station de métro abesses.
Caroline est très arrageante, joignable et réactif.

Je recommande vivement",1,french,
"Logement conforme au descriptif. Métro et  commerces à proximité. Rue calme et proche du Sacré Cœur.  Merci pour votre accueil  chaleureux, votre disponibilité et vos conseils pour les transports. Nous avons passé un excellent séjour.",1,french,
"Plusieurs contacts téléphoniques,mails émanants de mon hôte ont été échangés me donnant toutes les indications géographiques du logement ainsi qu'une invitation à formuler tout questionnement de ma part. Logement idéalement situé,accueil chaleureux.",1,french,
"Sejour tres agreable dans cet appartement idéalement situé. Proche des metros, commerces et sacré coeur. Accueil très chaleureux par la maman de Caroline. Et Caroline très réactive pour repondre a nos questions et nous renseigner sur les transports.  Nous sommes très satisfait.",1,french,
"Logement aimable, bien équipé, bien propre, et très calme ! Surtout, l'hôte est très gentille et parlant !
L'une des choses qu'on apprécie beaucoup, c'est qu'il y a de l'eau chaud illimité (un chauffe-eau). 
S'il y a la prochaine fois, j'y reviendrais.",1,french,
A deux pas de la place des Abbesses. Magnifique petit nid au cœur de Montmartre !,1,french,
"Immeuble très calme, le quartier est bien situé par rapport aux transports publics.
La rue des Abbesses est très agréable et animée.
Merci á Caroline pour son accueil et sa flexibilité(départ tardif).
",1,french,
Super!!!Séjour fantastique,1,french,
"Le studio de Caroline est très agréable, parfait pour un séjour d'affaire en solo, ou en couple. Le lieu est très animé, de nombreux restaurants au alentours, et les transports en communs bien desservie.  L'accueil a été très cordialement, et la communication efficace. Je le recommande. ",1,french,
"Très correct, propre et bon emplacement",1,french,
"Studio idéalement situé, 3 stations de métro à proximité, assez de vie dans le quartier le soir sans être dérangé par les bars et brasseries. Chaleureux accueil de la maman de Caroline. A recommander fortement. Merci Caroline, nous reviendrons!!",1,french,
"Studio très agréable et très bien placé. A deux pas du quartier Montmartre et de ses restaurants et animations. Rue très calme.
Nous avons été très bien guidés en amont de notre séjour et très bien accueilli.

A recommander sans hésitations",1,french,
"Le logement est très fonctionnel et est très bien situé. Nous avons beaucoup apprécié la vie de quartier et les petits restaurants et commerces qui jouxtent le logement. Pour nous trois, le logement à répondu à toutes nos attentes au niveau de sa fonctionnalité.  Nous espérons y revenir à notre prochain séjour.  ",1,french,
"Un studio tout à fait conforme à son descriptif et à nos attentes dans un petit immeuble tranquille.
Propre, fonctionnel, agréable, il est situé dans un quartier animé, juste à quelques pas du métro Abbesses. 
Aucune réserve à émettre. 
Totale satisfaction.",1,french,
"Adorable flat, excellent location",1,french,
Logement bien placé et confortable.,1,french,
Appartement sympa au pied du magnifique quartier de Montmartre avec ses très nombreux lieux atypique. Toutes commodités à proximité + metro 2 et 12 + bus.,1,french,
Petit appartement très charmant. La localisation est parfaite. Très près des beaux décors de Montmartre et ligne de métro à proximité pour se diriger dans le centre de Paris. Caroline est très attentionnée et nous a permis de stocker nos bagages le jour de notre départ puisque l'on quittait la ville tard le soir.,1,french,
"Studio sympa, très propre et situé dans dans un quartier très calme!
Caroline et sa maman sont très serviables et chaleureuses.",1,french,
"Excellent séjour dans l'appartement de Caroline. 
Nous avons été très bien reçut et la position géographique est plus que charmante ! 
Je recommande.",1,french,
"Superbe appartement : fonctionnel, lumineux et idéalement décoré.

La rue est très calme dans un quartier animé.",1,french,
"J'ai passe 5 jours chez Fabien , lappart était nickel très bien situé à 2 pas de la place d'Italie, un quartier plein de bars et de commerces de proximités 
L appart était refait à neuf, Fabien nous a très bien reçu tout s'est passe super bien
Je recommande vivement
",1,french,
"fabien je te remercie pour tout, ton appart est super il est propre est super bien situé très calme je n ai pas été tromper sur la marchandise je renouvèlerai sans hésité 
le seul conseil que je peux vous donnez n hésité pas vous ne serai pas déçu",1,french,
"Très bon accueil, appartement propre, agréable et bien équipé. 
Pas de mauvaise surprise, je recommande. ",1,french,
"notre court séjour s'est très bien déroulé, nous avons réceptionné un appartement très propre et conforme aux critères ! C'est avec plaisir que nous reviendrons chez Fabien, un hôte qui nous a très bien accueilli ! Merci !",1,french,
Appartement très propre et agréable ! Très bon séjour. Un hôte très disponible. Merci !,1,french,
"Appartement super propre, très bien situe et très agréable!!!
Fabien Merci pour tout et je garde bien votre adresse!!!!
See you soon!!!!
",1,french,
appartement sympa et bien situé.,1,french,
"Merci Fabien pour la location, nous avons passé un bon séjour.
L'appartement est bien situé , proche du metro et de nombreux commerces. Nous recommandons cet appartement.",1,french,
"Tres bon accueil, on se sent bien, Fabien est detendu et met tout de suite a l'aise. Sejour agreable et sans problemes",1,french,
"Appartement très agréable, facile d'accès, quartier calme. Fabien très disponible par email.",1,french,
L'appartement était très agréable et Fabien très disponible pour répondre à mes besoins.,1,french,
"Très joli studio, confortable et bien équipé. Quartier agréable, proche des transports communs.
",1,french,
"Super appartement, il y a tout le confort et nous n'avons eu aucun problèmes. Il est très bien placé et les principaux lieux touristiques sont très vite accessibles. De plus Fabien est très sympa et accueillant. 
Je conseille fortement l'appartement",1,french,
Je suis restée deux nuits chez Fabien. L'appartement est situé dans un quartier très vivant et même si son studio est petit il ne le fait pas car la pièce principale est très aérée et claire. On s'y sent très bien car ses fenêtres donnent côté intérieur et la vie frenétique de Paris reste de l'autre côté du bâtiment. La vue de la pleine lune est très belle! Prevoyez draps et la serviette. Dernier point très positif: Fabien a été très attentif avec moi en vérifiant par sms que tout se passait bien. Merci beaucoup!,1,french,
super sympa. l'appart est nickel et super bien placé.,1,french,
"Le quartier est excellent, l'appart est nickel et Fabien s'arrange pour l'arrivée et le départ. 
Par contre, comme précisé par d'autres visiteurs, pensez à prendre un drap.
",1,french,
"Très bon séjour ! L'appartement est très lumineux et très agréable. Très proche du métro de la place d'Italie desservi par beaucoup de lignes. Le quartier est très calmé et agréable 
Merci !! ",1,french,
Fabien est accueillant et sympathique. L'appartement est bien situé. Idéal pour un séjour dans Paris.,1,french,
"Fabien, est un hôte très gentil et attentionné. Il répond rapidement aux messages et répond à vos questions très clairement.

C'est la 2 ème fois que je loue son studio et sa superficie sied pour 3 personnes sans problème.  La situation géographique est très bonne, la station place d'Italie est traversée par 3 lignes principales de Paris. 

Je reviendrai autant que le pourrai chez lui. Une adresse à recommander.

Merci encore Fabien.",1,french,
"Bien que nous n’ayons pas rencontré Fabien, il a été très accueillant et attentif. Il nous a contacté à plusieurs reprises pour savoir si nous étions bien arrivés et si tout était ok.
Le logement nous a parfaitement convenu pour notre séjour. Il est tout à fait conforme aux photos. Il est agréable et lumineux, parfait pour un couple ! 
Le quartier est très sympathique, vivant, proche du métro. Nous avons beaucoup apprécié le calme du quartier le soir.
",1,french,
"3eme sejour ds cet appartement très agréable. Fabien reste à l'écoute de nos besoins, comme d'habitude. ",1,french,
"Bon accueil de Fabien. Logement correspondant aux photos et à la description. Appartement bien situé dans un quartier animé avec tout à portée de main : restos, petits magasins ouverts jusqu'à tard le soir, grand centre commercial et métro à 5 mn.
Très bon séjour.",1,french,
"appartement très bien situé, tout à proximité
Fabien est réactif
seul bémol, la literie (assez molle) pour les personnes ayant le dos fragile..
",1,french,
"Ce compatriote fut très sympathique.  Honnête,  simple et son appartement infiniment bien situé, le quartier charmant à souhait, enfin on y était bien et ça a contribue à nos bonnes vacances. ..",1,french,
"Appartement cosy très bien placé dans Paris. Calme, métro proche, quartier sympathique! Très bon rapport qualité prix! Fabien est très accueillant et très arrangeant pour les horaires!",1,french,
L'accueil de Fabien est simple et chaleureux. Le logement est conforme à l'idée qu'on s'en fait sur les photos. Refait à neuf et bien équipé. Proche du métro Place d'Italie.,1,french,
"L appartement est très bien, spacieux,propre,lumineux. Il est très bien situé, le métro place d Italie est à 5mn. Le quartier est calme. Fabien est arrangeant pour les horaires de remise des clefs. Il prend de vos nouvelles durant le séjour pour savoir si tout se passe bien. Si l on doit revenir sur paris, ce sera chez Fabien.",1,french,
"L'appartement de Fabien est très bien situé dans un quartier que je ne connaissais pas et que j'ai adoré : Les buttes aux Cailles. 
L'appartement est très agréable, lumineux, fonctionnel. Et le plus de dormir dans un vrai lit. 

Merci pour votre accueil Fabien .",1,french,
"Le logement était exactement comme décrit sur le site. Très confortable, dans un des meilleurs quartiers de Paris, près du métro. 
Nous avons rencontré l'hôte à la fin du séjour qui a été très aimable!  ",1,french,
"L' appartement de Fabien est très accueillant, joli et tout fonctionne très bien. Le quartier est adorable et très calme et le métro place d'Italie est très proche. Fabien a été un hôte très disponible pour les horaires. J'irai loger chez Fabien quand je reviendrai à Paris.",1,french,
