Mathieu est accueillant est flexible sur les horaires. L'appart est très cosy et conforme à la description et aux photos.,1,french,
"Appartement qui correspond à la description, avec petite terrasse bien sympathique. Le logement est très calme, propre sans aucun bruit. Math a été accueillant. Logement a recommandé car très confortable ",1,french,
"Le logement est nickel : agréable à vivre,
propre, super bien rangé et parfaitement situé ! Mathieu est très arrangeant pour la remise des clés. Il est dispo et super sympa. Un grand merci !",1,french,
"Appart conforme aux photos, propre, litterie confortable. 
Terrasse bien agréable, au calme. 

Pas super bien équipé pour faire la cuisine en revanche. Pas de micro ondes. ",1,french,
"excellente communication, appart très sympa ",1,french,
"Parfait pour un court séjour tranquille dans Paris.
La terrasse est vraiment appréciable !! ",1,french,
"Logement super en tous points, confortable, calme, très propre. Math est très accueillant et disponible, je recommande vivement ! ",1,french,
"Math est super sympa. Arrangeant. L'appartement est bien situé, propre, fonctionnel. Super",1,french,
"Hôte disponible.
Appartement propre et soigné.",1,french,
"Appartement très sympa, proche de tout, calme.
Parfait pour 2 personnes. 
",1,french,
"Superbe petite appartement, tres confort et """"cosy"""". Super accueil de Matt ^^",1,french,
"L'appartement est très agréable, très propre et Math est sympathique et arrangeant. Je recommande !",1,french,
Un petit coin de paradis dans le 20ème ! Petit appartement qui fait grand car il est très bien agencé et bénéficie d'une charmante petite terrasse qui donne de la profondeur à l'appartement. Le lit en hauteur est excellent. Une déco parisienne est très sympa. Propreté impeccable. Une tonne de commerces bio à proximité. Un super séjour !,1,french,
"Math est gentil mais un peu trop soucieux à cause de problèmes qu'il a pu avoir dans le passé avec d'anciens locataires. 
Le logement était niquel mais il aurait été bien qu'il y ait certains éléments de base qui soient disponibles (café, savon pour la douche ?). 

Mais sinon top, lit agréable, appartement calme et confortable ! :) Je recommande. ",1,french,
"Très bien, propre et  fonctionnel, le seul truc qui m a manque était un sac poubelle mais c'est un détail sans importance :)",1,french,
"Appartement très bien situé à côté de toutes commodités et de la station de métro 
Appartement très propre 
Math est très accueillant 
et il est très facile de communiquer avec lui 
Je recommande vivement cet appartement",1,french,
"Après quelques péripéties pour récupérer les clés, Math s'est avéré être un hôte disponible et attentionné. Le studio est refait à neuf, très propre et bien équipé, le quartier agréable. Excellent rapport qualité/prix",1,french,
Excellent accueil et parfait appartement parisien!! Recommandé à 100% !,1,french,
"Un vrai petit coin de Paradis à Paris ! C'est mon deuxième séjour et c'est avec grand plaisir que je suis revenue dans ce petit studio, très bien agencé, très propre dans lequel on dort bien. Matthieu est très sérieux et fiable. Merci ! et je reviendrai !",1,french,
Super séjour ! L’apartement est conforme à la description ! Je recommande !!,1,french,
Un petit coin de Paradis qui porte bien son nom. Super petit studio ! Quartier bobo sympa! Math est très sympa.,1,french,
"Accueil sympa  de Math, appartement petit mais agréable, très calme, très propre et bien placé.",1,french,
"Le logement est très bien situé, en plein milieu des commerces.
Quartier vivant et agréable.
Le logement de Math est très calme et fonctionnel, conforme à la description.
Math est réactif pour répondre, aimable et accommodant pour les horaires d'arrivée.",1,french,
L'appartement est très bien situé et a tout le nécessaire pour passer un bon séjour. Mathieu est très gentil et disponible pour toute question. Il y a eu cependant des petits problèmes de communication entre nous avant mon arrivée et je trouve dommage de proposer un check-in à 17h alors que l'annonce stipule 15h. C'est un de mes critères de choix. Sinon j'ai passé un excellent séjour alors merci Mathieu!,1,french,
"L'appartement de Math est vraiment pratique et bien situé, à deux pas du métro. Il est confortable et bénéficie d'une jolie terrasse. La neige ne m'aura pas permis d'en profiter, mais c'est une adresse à retenir.",1,french,
Hôte très réactif & acceuillant,1,french,
Tres bel appartement très propre et bien situé. Rien a redire,1,french,
Logement très chouette et quartier ultra sympathique!,1,french,
"Séjour très agréable : le logement est impeccable, idéalement situé (supérette, métro), dans un immeuble sécurisé. Math est un hôte disponible et sympathique. Seul bémol: de nombreuses consignes quant au respect des lieux qui gâchent un peu l’accueil, à mon avis. Quoiqu’il en soit je recommande vivement ce logement!",1,french,
"Studio très agréable et parfaitement situé à 2 pas du métro et situé dans une rue commerçante avec tout ce qu'il faut. Il est idéal pour un séjour à Paris, avec le petit plus de la terrasse. Math a été très agréable et très réactif.",1,french,
Petit studio bien situé. Calme et lumineux. Petit terrasse agréable.,1,french,
Appartement fidèle à l'annonce. Très pratique jolie petite terrasse propre et agréable. Le quartier est SUPER. Math est réactif et fiable. Je recommande.,1,french,
Appartement bien situé proche des transports. Math a vraiment tout fait pour que mon séjour soit le plus agréable possible.,1,french,
"C’est une très bonne chambre et pas juste 5minute de métro. La chambre est agréable, calme et bien équipée. Math est sympathique et amicale! très propre, cela sera un bon choix pour un séjour à Paris! Je suis très satisfaite!",1,french,
